rank,name,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,number_students,student_staff_ratio,intl_students,year,rank_n,overall_score_n,teaching_score_n,research_score_n,citations_score_n,industry_income_score_n,international_outlook_score_n,number_students_n,student_staff_ratio_n,intl_students_n,trend_category
159,Radboud University Nijmegen,45.9,27.7,43.8,65.5,33.1,52.3,17713,0.13,0.1,2012,0.0708,0.4505,0.2131,0.4348,0.6515,0.331,0.4865,0.0097,0.0139,0.101,Stable
165,University of Reading,45.7,36.9,38.6,55.4,31.6,75.1,12050,0.15,0.28,2012,0.0734,0.4483,0.3137,0.3822,0.5495,0.316,0.732,0.0066,0.0162,0.2828,Stable
166,Tel Aviv University,45.4,47.3,60.7,33.0,35.0,30.1,23977,0.24,0.04,2012,0.0739,0.445,0.4273,0.6057,0.3232,0.35,0.2476,0.0131,0.0266,0.0404,Stable
171,Universit� Catholique de Louvain,45.0,29.2,34.7,65.5,30.8,72.5,28856,0.42,0.19,2012,0.0761,0.4407,0.2295,0.3428,0.6515,0.308,0.704,0.0158,0.0474,0.1919,Stable
172,University of Miami,44.8,45.7,23.3,70.3,46.3,30.3,15286,0.06,0.14,2012,0.0766,0.4385,0.4098,0.2275,0.7,0.463,0.2497,0.0084,0.0058,0.1414,Stable
174,University of Auckland,44.6,28.3,35.0,55.7,76.6,92.9,29787,0.19,0.28,2012,0.0775,0.4363,0.2197,0.3458,0.5525,0.766,0.9236,0.0163,0.0208,0.2828,Stable
176,University of Dundee,44.5,20.8,20.1,87.1,55.3,62.5,11628,0.15,0.25,2012,0.0784,0.4353,0.1377,0.1951,0.8697,0.553,0.5963,0.0064,0.0162,0.2525,Stable
179,University of S�o Paulo,44.1,61.7,58.0,18.8,33.3,22.9,81402,0.15,0.04,2012,0.0797,0.4309,0.5847,0.5784,0.1798,0.333,0.1701,0.0446,0.0162,0.0404,Stable
182,University of Liverpool,43.6,34.8,33.5,55.6,37.1,73.1,18815,0.14,0.3,2012,0.0811,0.4255,0.2907,0.3306,0.5515,0.371,0.7104,0.0103,0.015,0.303,Stable
185,University of Ottawa,43.2,38.9,34.8,54.8,36.9,49.6,36733,0.26,0.15,2012,0.0824,0.4211,0.3355,0.3438,0.5434,0.369,0.4575,0.0201,0.0289,0.1515,Stable
186,Pompeu Fabra University,43.1,23.4,16.1,87.6,37.6,54.3,10901,0.18,0.13,2012,0.0828,0.42,0.1661,0.1547,0.8747,0.376,0.5081,0.006,0.0197,0.1313,Stable
187,KTH Royal Institute of Technology,43.0,40.9,39.5,34.1,100.0,82.1,12062,0.15,0.21,2012,0.0833,0.4189,0.3574,0.3913,0.3343,1.0,0.8073,0.0066,0.0162,0.2121,Stable
189,University of Freiburg,42.9,35.7,18.7,67.8,81.8,55.6,26467,0.31,0.16,2012,0.0842,0.4178,0.3005,0.181,0.6747,0.818,0.5221,0.0145,0.0347,0.1616,Stable
191,University of Bergen,42.8,29.0,26.6,65.2,42.1,73.5,11623,0.11,0.12,2012,0.0851,0.4168,0.2273,0.2609,0.6485,0.421,0.7147,0.0064,0.0116,0.1212,Stable
193,City University of Hong Kong,42.6,30.2,35.0,57.4,50.1,61.6,10015,0.07,0.28,2012,0.086,0.4146,0.2404,0.3458,0.5697,0.501,0.5867,0.0055,0.0069,0.2828,Stable
194,University of Konstanz,42.5,29.0,29.7,62.8,49.9,63.7,10930,0.59,0.12,2012,0.0864,0.4135,0.2273,0.2922,0.6242,0.499,0.6093,0.006,0.0671,0.1212,Stable
195,Boston College,42.4,26.5,18.9,83.5,24.2,41.4,13216,0.17,0.19,2012,0.0869,0.4124,0.2,0.183,0.8333,0.242,0.3692,0.0072,0.0185,0.1919,Stable
196,Karlsruhe Institute of Technology,41.6,34.6,19.6,65.5,35.6,64.9,25294,0.25,0.16,2012,0.0873,0.4037,0.2885,0.1901,0.6515,0.356,0.6222,0.0139,0.0277,0.1616,Stable
198,Maastricht University,41.5,30.6,30.5,53.9,45.4,86.4,15626,0.19,0.48,2012,0.0882,0.4026,0.2448,0.3003,0.5343,0.454,0.8536,0.0086,0.0208,0.4848,Stable
199,University of Leicester,41.5,27.6,30.3,56.3,34.4,84.9,14541,0.13,0.35,2012,0.0887,0.4026,0.212,0.2983,0.5586,0.344,0.8375,0.008,0.0139,0.3535,Stable
201,Autonomous University of Barcelona,43.7,33.7,27.9,57.9,37.0,45.9,30538,0.12,0.1,2012,0.0896,0.4266,0.2787,0.274,0.5747,0.37,0.4177,0.0167,0.0127,0.101,Stable
203,Cardiff University,43.6,28.9,34.0,51.7,35.5,67.8,23347,0.13,0.23,2012,0.0905,0.4255,0.2262,0.3357,0.5121,0.355,0.6534,0.0128,0.0139,0.2323,Stable
214,University of Barcelona,42.8,24.5,22.2,71.9,29.5,44.1,47491,0.12,0.1,2012,0.0954,0.4168,0.1781,0.2164,0.7162,0.295,0.3983,0.026,0.0127,0.101,Stable
216,University of Essex,42.7,31.7,35.9,37.0,28.3,90.1,12695,0.2,0.39,2012,0.0963,0.4157,0.2568,0.3549,0.3636,0.283,0.8934,0.007,0.022,0.3939,Stable
218,University of Gothenburg,42.6,25.8,37.7,55.7,37.7,48.4,26420,0.16,0.12,2012,0.0972,0.4146,0.1923,0.3731,0.5525,0.377,0.4446,0.0145,0.0173,0.1212,Stable
221,University of Otago,42.4,24.5,28.0,48.0,27.8,88.8,18600,0.2,0.21,2012,0.0985,0.4124,0.1781,0.275,0.4747,0.278,0.8794,0.0102,0.022,0.2121,Stable
224,University of Waterloo,42.2,35.8,44.2,32.5,32.7,62.1,30726,0.24,0.14,2012,0.0999,0.4102,0.3016,0.4388,0.3182,0.327,0.592,0.0168,0.0266,0.1414,Stable
227,Universit� Libre de Bruxelles,42.0,23.6,25.9,53.5,52.8,80.4,23819,0.26,0.32,2012,0.1012,0.4081,0.1683,0.2538,0.5303,0.528,0.789,0.0131,0.0289,0.3232,Stable
229,Chalmers University of Technology,41.9,25.9,37.2,36.3,79.3,66.0,8605,0.12,0.15,2012,0.1021,0.407,0.1934,0.368,0.3566,0.793,0.634,0.0047,0.0127,0.1515,Stable
235,Korea University,41.5,39.5,39.6,30.2,49.7,23.4,24043,0.16,0.14,2012,0.1048,0.4026,0.3421,0.3923,0.2949,0.497,0.1755,0.0132,0.0173,0.1414,Stable
238,Simon Fraser University,41.3,19.6,30.0,53.0,37.6,56.8,26640,0.28,0.19,2012,0.1061,0.4004,0.1246,0.2952,0.5253,0.376,0.535,0.0146,0.0312,0.1919,Stable
243,University of Calgary,41.0,34.0,34.4,39.7,39.5,42.7,28341,0.17,0.17,2012,0.1084,0.3972,0.282,0.3397,0.3909,0.395,0.3832,0.0155,0.0185,0.1717,Stable
246,University of Milan-Bicocca,40.8,22.5,12.3,78.3,35.6,33.2,33370,0.72,0.05,2012,0.1097,0.395,0.1563,0.1163,0.7808,0.356,0.2809,0.0183,0.0821,0.0505,Stable
261,Ruhr University Bochum,40.0,34.9,28.3,36.0,59.7,46.6,38675,0.46,0.13,2012,0.1164,0.3863,0.2918,0.2781,0.3535,0.597,0.4252,0.0212,0.052,0.1313,Stable
262,Stellenbosch University,39.9,25.4,30.0,36.6,99.6,44.4,21849,0.23,0.08,2012,0.1169,0.3852,0.188,0.2952,0.3596,0.996,0.4015,0.012,0.0254,0.0808,Stable
263,Tilburg University,39.9,22.6,49.4,23.6,36.0,69.1,7576,0.22,0.1,2012,0.1173,0.3852,0.1574,0.4914,0.2283,0.36,0.6674,0.0041,0.0243,0.101,Stable
264,TU Dresden,39.8,27.3,13.8,57.4,31.9,49.2,35487,0.37,0.12,2012,0.1178,0.3841,0.2087,0.1314,0.5697,0.319,0.4532,0.0194,0.0416,0.1212,Stable
267,University of Hawai i at Mnoa,39.7,31.3,29.2,44.3,43.4,34.6,23724,0.2,0.1,2012,0.1191,0.383,0.2525,0.2872,0.4374,0.434,0.296,0.013,0.022,0.101,Stable
268,University of Kiel,39.6,29.3,20.9,52.1,33.6,47.3,24444,0.24,0.08,2012,0.1196,0.3819,0.2306,0.2032,0.5162,0.336,0.4327,0.0134,0.0266,0.0808,Stable
269,University of Southern Denmark,39.5,19.7,12.4,58.0,67.9,73.7,22210,0.13,0.16,2012,0.12,0.3808,0.1257,0.1173,0.5758,0.679,0.7169,0.0122,0.0139,0.1616,Stable
271,University of the Witwatersrand,39.4,25.6,32.4,32.7,100.0,71.7,23321,0.19,0.09,2012,0.1209,0.3798,0.1902,0.3195,0.3202,1.0,0.6954,0.0128,0.0208,0.0909,Stable
275,Virginia Polytechnic Institute and State University,39.2,36.9,40.4,30.3,24.2,25.1,30850,0.19,0.1,2012,0.1227,0.3776,0.3137,0.4004,0.296,0.242,0.1938,0.0169,0.0208,0.101,Stable
278,Autonomous University of Madrid,39.1,28.8,21.4,47.5,32.5,39.7,28296,0.13,0.15,2012,0.124,0.3765,0.2251,0.2083,0.4697,0.325,0.3509,0.0155,0.0139,0.1515,Stable
284,Montpellier University,38.8,24.3,8.7,62.3,24.9,52.9,36731,0.18,0.14,2012,0.1267,0.3732,0.176,0.0799,0.6192,0.249,0.493,0.0201,0.0197,0.1414,Stable
287,Sun Yat-sen University,38.6,33.3,14.3,50.5,42.1,20.7,51351,0.17,0.08,2012,0.1281,0.3711,0.2743,0.1365,0.5,0.421,0.1464,0.0281,0.0185,0.0808,Stable
291,University of Antwerp,38.4,21.8,10.9,55.3,56.2,70.7,12346,0.3,0.16,2012,0.1299,0.3689,0.1486,0.1021,0.5485,0.562,0.6846,0.0068,0.0335,0.1616,Stable
294,University of Iceland,38.3,10.7,17.3,62.4,75.4,56.9,13960,0.26,0.08,2012,0.1312,0.3678,0.0273,0.1668,0.6202,0.754,0.5361,0.0076,0.0289,0.0808,Stable
297,University of M�nster,38.1,27.8,18.5,49.1,35.1,43.3,39838,0.46,0.08,2012,0.1326,0.3656,0.2142,0.179,0.4859,0.351,0.3897,0.0218,0.052,0.0808,Stable
298,University of Newcastle,38.1,18.2,27.1,35.8,64.8,76.3,23508,0.22,0.18,2012,0.133,0.3656,0.1093,0.2659,0.3515,0.648,0.7449,0.0129,0.0243,0.1818,Stable
302,Aalborg University,37.9,19.0,20.0,27.1,36.4,75.3,17422,0.16,0.15,2012,0.1348,0.3634,0.118,0.1941,0.2636,0.364,0.7341,0.0095,0.0173,0.1515,Stable
308,Charles Darwin University,37.6,16.4,19.4,52.6,31.3,46.7,5570,0.25,0.15,2012,0.1375,0.3602,0.0896,0.1881,0.5212,0.313,0.4263,0.0031,0.0277,0.1515,Stable
310,George Mason University,37.5,29.3,17.7,42.6,25.1,23.8,26622,0.17,0.07,2012,0.1384,0.3591,0.2306,0.1709,0.4202,0.251,0.1798,0.0146,0.0185,0.0707,Stable
312,Jagiellonian University,37.4,25.1,16.0,43.1,25.8,39.5,42835,0.12,0.05,2012,0.1393,0.358,0.1847,0.1537,0.4253,0.258,0.3488,0.0235,0.0127,0.0505,Stable
317,Link�ping University,37.2,19.6,18.9,42.8,31.8,48.6,17866,0.08,0.1,2012,0.1415,0.3558,0.1246,0.183,0.4222,0.318,0.4467,0.0098,0.0081,0.101,Stable
323,Sharif University of Technology,36.9,28.5,29.7,19.3,93.1,12.7,10977,0.19,0.0,2012,0.1442,0.3526,0.2219,0.2922,0.1848,0.931,0.0603,0.006,0.0208,0.0,Stable
325,University College Cork,36.8,20.6,19.2,29.4,36.8,77.0,15805,0.22,0.15,2012,0.1451,0.3515,0.1355,0.186,0.2869,0.368,0.7524,0.0087,0.0243,0.1515,Stable
327,University of Canterbury,36.7,17.3,24.3,30.5,26.6,76.3,12187,0.17,0.2,2012,0.146,0.3504,0.0995,0.2376,0.298,0.266,0.7449,0.0067,0.0185,0.202,Stable
333,University of Li�ge,36.5,23.5,16.4,38.9,64.8,68.7,20951,0.26,0.23,2012,0.1487,0.3482,0.1672,0.1577,0.3828,0.648,0.6631,0.0115,0.0289,0.2323,Stable
334,University of Manitoba,36.4,29.5,31.7,27.7,40.7,40.2,28576,0.28,0.11,2012,0.1491,0.3471,0.2328,0.3124,0.2697,0.407,0.3563,0.0157,0.0312,0.1111,Stable
338,University of Pisa,36.3,18.3,18.5,50.8,35.3,26.2,47247,0.18,0.04,2012,0.1509,0.346,0.1104,0.179,0.503,0.353,0.2056,0.0259,0.0197,0.0404,Stable
339,University of Porto,36.2,17.7,13.0,43.9,33.7,42.0,32720,0.19,0.09,2012,0.1514,0.3449,0.1038,0.1234,0.4333,0.337,0.3757,0.0179,0.0208,0.0909,Stable
341,University of Stirling,36.1,18.2,22.2,42.0,26.6,69.5,7828,0.16,0.22,2012,0.1523,0.3439,0.1093,0.2164,0.4141,0.266,0.6717,0.0043,0.0173,0.2222,Stable
344,University of Tasmania,36.0,18.5,15.0,34.9,42.1,70.5,18340,0.24,0.21,2012,0.1536,0.3428,0.1126,0.1436,0.3424,0.421,0.6825,0.0101,0.0266,0.2121,Stable
345,University of Valencia,36.0,15.8,10.2,64.3,32.1,36.4,58413,0.15,0.09,2012,0.1541,0.3428,0.0831,0.095,0.6394,0.321,0.3154,0.032,0.0162,0.0909,Stable
350,Washington State University,35.8,28.8,24.5,33.5,34.3,31.0,24550,0.18,0.07,2012,0.1563,0.3406,0.2251,0.2396,0.3283,0.343,0.2573,0.0135,0.0197,0.0707,Stable
352,Aston University,35.7,16.2,19.9,11.7,26.8,84.5,23679,0.21,0.1,2012,0.1572,0.3395,0.0874,0.1931,0.1081,0.268,0.8332,0.013,0.0231,0.101,Stable
357,Flinders University,35.5,18.2,19.1,20.3,36.2,59.9,15655,0.23,0.15,2012,0.1594,0.3373,0.1093,0.185,0.1949,0.362,0.5684,0.0086,0.0254,0.1515,Stable
361,Heriot-Watt University,35.3,21.5,16.2,18.8,41.1,82.6,8773,0.18,0.43,2012,0.1612,0.3351,0.1454,0.1557,0.1798,0.411,0.8127,0.0048,0.0197,0.4343,Stable
368,Liverpool John Moores University,35.1,12.3,9.3,48.4,26.9,52.6,18513,0.2,0.13,2012,0.1644,0.333,0.0448,0.0859,0.4788,0.269,0.4898,0.0101,0.022,0.1313,Stable
369,Loughborough University,35.0,27.9,25.7,9.2,39.4,66.7,13951,0.16,0.22,2012,0.1648,0.3319,0.2153,0.2518,0.0828,0.394,0.6416,0.0076,0.0173,0.2222,Stable
386,Swinburne University of Technology,34.4,15.5,11.3,35.6,40.3,64.6,20314,0.36,0.33,2012,0.1724,0.3254,0.0798,0.1062,0.3495,0.403,0.6189,0.0111,0.0405,0.3333,Stable
394,University of South Australia,34.1,20.6,18.0,19.4,87.7,81.8,18971,0.26,0.32,2012,0.176,0.3221,0.1355,0.1739,0.1859,0.877,0.8041,0.0104,0.0289,0.3232,Stable
395,University of Strathclyde,34.0,24.4,17.7,19.3,33.1,63.0,15705,0.2,0.2,2012,0.1764,0.321,0.177,0.1709,0.1848,0.331,0.6017,0.0086,0.022,0.202,Stable
397,University of Turku,34.0,20.4,21.5,28.9,32.3,41.4,12326,0.15,0.05,2012,0.1773,0.321,0.1333,0.2093,0.2818,0.323,0.3692,0.0068,0.0162,0.0505,Stable
2,Stanford University,93.7,95.0,98.8,99.3,62.4,56.6,15596,0.08,0.22,2013,0.0004,0.9706,0.9486,0.9909,0.9929,0.624,0.5328,0.0085,0.0081,0.2222,Stable
4,Harvard University,93.6,94.9,98.6,99.2,39.9,63.7,20152,0.09,0.25,2013,0.0013,0.9695,0.9475,0.9889,0.9919,0.399,0.6093,0.011,0.0092,0.2525,Stable
5,Massachusetts Institute of Technology,93.1,92.9,89.2,99.9,92.9,81.6,11074,0.09,0.33,2013,0.0018,0.9641,0.9257,0.8938,0.999,0.929,0.8019,0.0061,0.0092,0.3333,Stable
7,University of Cambridge,92.6,91.2,95.6,96.2,59.1,83.6,18812,0.12,0.34,2013,0.0027,0.9587,0.9071,0.9585,0.9616,0.591,0.8235,0.0103,0.0127,0.3434,Stable
9,University of California-Berkeley,90.5,85.1,99.3,99.3,65.4,49.7,36186,0.16,0.15,2013,0.0036,0.9358,0.8404,0.996,0.9929,0.654,0.4586,0.0198,0.0173,0.1515,Stable
11,Yale University,89.2,93.2,92.5,94.8,38.2,54.7,11751,0.04,0.2,2013,0.0045,0.9217,0.929,0.9272,0.9475,0.382,0.5124,0.0064,0.0035,0.202,Stable
14,Columbia University,87.0,89.7,82.0,96.1,65.3,66.1,25055,0.06,0.28,2013,0.0058,0.8977,0.8907,0.821,0.9606,0.653,0.6351,0.0137,0.0058,0.2828,Stable
15,University of Pennsylvania,86.6,90.0,89.4,96.2,43.7,38.1,20376,0.07,0.2,2013,0.0063,0.8934,0.894,0.8959,0.9616,0.437,0.3337,0.0112,0.0069,0.202,Stable
16,Johns Hopkins University,85.6,81.8,85.5,95.3,100.0,57.3,15128,0.04,0.23,2013,0.0067,0.8825,0.8044,0.8564,0.9525,1.0,0.5404,0.0083,0.0035,0.2323,Stable
19,Northwestern University,83.1,77.6,87.3,98.2,64.4,33.8,18334,0.14,0.15,2013,0.0081,0.8553,0.7585,0.8746,0.9818,0.644,0.2874,0.01,0.015,0.1515,Stable
21,University of Toronto,82.2,79.6,89.4,85.1,42.9,65.1,66198,0.2,0.15,2013,0.009,0.8455,0.7803,0.8959,0.8495,0.429,0.6243,0.0363,0.022,0.1515,Stable
23,Duke University,81.2,72.3,81.5,97.0,100.0,45.8,15172,0.05,0.17,2013,0.0099,0.8346,0.7005,0.816,0.9697,1.0,0.4166,0.0083,0.0046,0.1717,Stable
28,University of Melbourne,77.9,68.4,82.5,83.7,67.6,77.2,40128,0.24,0.35,2013,0.0121,0.7987,0.6579,0.8261,0.8354,0.676,0.7546,0.022,0.0266,0.3535,Stable
32,University of Edinburgh,76.1,68.4,71.3,90.8,43.8,78.9,25774,0.14,0.36,2013,0.0139,0.7791,0.6579,0.7128,0.9071,0.438,0.7729,0.0141,0.015,0.3636,Stable
36,University of Hong Kong,75.6,78.4,85.9,62.1,62.5,81.7,19835,0.18,0.38,2013,0.0157,0.7737,0.7672,0.8605,0.6172,0.625,0.803,0.0109,0.0197,0.3838,Stable
38,University of California-San Diego,75.2,63.4,79.0,96.2,43.9,34.2,27233,0.07,0.11,2013,0.0166,0.7693,0.6033,0.7907,0.9616,0.439,0.2917,0.0149,0.0069,0.1111,Stable
39,London School of Economics and Political Science,73.1,70.8,80.8,66.5,42.9,87.2,24097,0.14,0.2,2013,0.017,0.7465,0.6842,0.8089,0.6616,0.429,0.8622,0.0132,0.015,0.202,Stable
40,�cole Polytechnique F�d�rale de Lausanne,73.0,62.4,57.0,95.0,49.8,98.8,9666,0.1,0.54,2013,0.0175,0.7454,0.5923,0.5683,0.9495,0.498,0.9871,0.0053,0.0104,0.5455,Stable
42,Karolinska Institute,72.4,66.3,75.7,77.3,71.4,64.5,7774,0.12,0.22,2013,0.0184,0.7388,0.635,0.7573,0.7707,0.714,0.6179,0.0043,0.0127,0.2222,Stable
48,LMU Munich,70.4,65.4,66.5,85.5,42.0,54.7,35691,0.15,0.13,2013,0.021,0.7171,0.6251,0.6643,0.8535,0.42,0.5124,0.0196,0.0162,0.1313,Stable
49,University of Manchester,70.1,65.9,67.7,76.9,43.2,77.9,34938,0.15,0.34,2013,0.0215,0.7138,0.6306,0.6764,0.7667,0.432,0.7621,0.0191,0.0162,0.3434,Stable
51,Brown University,68.9,63.7,60.3,94.1,29.9,36.9,8653,0.1,0.19,2013,0.0224,0.7008,0.6066,0.6016,0.9404,0.299,0.3208,0.0047,0.0104,0.1919,Stable
54,Boston University,66.8,65.4,50.9,94.2,30.6,39.2,24789,0.09,0.17,2013,0.0237,0.6779,0.6251,0.5066,0.9414,0.306,0.3455,0.0136,0.0092,0.1717,Stable
55,Kyoto University,66.8,77.1,74.8,57.8,76.4,26.3,22809,0.06,0.07,2013,0.0242,0.6779,0.753,0.7482,0.5737,0.764,0.2067,0.0125,0.0058,0.0707,Stable
56,University of Southern California,66.3,68.4,57.1,81.9,33.5,43.4,36534,0.13,0.2,2013,0.0246,0.6725,0.6579,0.5693,0.8172,0.335,0.3907,0.02,0.0139,0.202,Stable
59,Seoul National University,65.9,76.7,81.4,48.0,81.7,27.0,26389,0.14,0.1,2013,0.026,0.6681,0.7486,0.815,0.4747,0.817,0.2142,0.0145,0.015,0.101,Stable
63,�cole Polytechnique,65.7,56.5,54.7,80.7,75.8,83.0,2429,0.05,0.3,2013,0.0278,0.6659,0.5279,0.545,0.8051,0.758,0.817,0.0013,0.0046,0.303,Stable
64,Leiden University,65.1,54.0,67.1,78.4,46.1,54.8,21222,0.17,0.1,2013,0.0282,0.6594,0.5005,0.6704,0.7818,0.461,0.5135,0.0116,0.0185,0.101,Stable
67,Utrecht University,64.1,48.0,64.7,82.4,82.6,47.3,30779,0.15,0.07,2013,0.0296,0.6485,0.435,0.6461,0.8222,0.826,0.4327,0.0169,0.0162,0.0707,Stable
68,Korea Advanced Institute of Science and Technology (KAIST),64.0,69.9,68.9,58.4,100.0,31.1,9027,0.1,0.09,2013,0.03,0.6474,0.6743,0.6886,0.5798,1.0,0.2583,0.0049,0.0104,0.0909,Stable
72,Erasmus University Rotterdam,62.9,44.5,64.1,80.2,62.0,62.8,20580,0.19,0.18,2013,0.0318,0.6355,0.3967,0.64,0.8,0.62,0.5996,0.0113,0.0208,0.1818,Stable
77,Delft University of Technology,61.6,59.9,75.1,45.1,99.9,67.7,15920,0.19,0.25,2013,0.034,0.6213,0.565,0.7513,0.4455,0.999,0.6523,0.0087,0.0208,0.2525,Stable
79,Emory University,61.3,56.7,44.4,90.9,38.3,36.6,12338,0.04,0.18,2013,0.0349,0.6181,0.5301,0.4408,0.9081,0.383,0.3175,0.0068,0.0035,0.1818,Stable
84,University of Montreal,59.8,54.0,57.9,60.9,95.0,74.6,38264,0.2,0.25,2013,0.0372,0.6017,0.5005,0.5774,0.6051,0.95,0.7266,0.021,0.022,0.2525,Stable
88,McMaster University,59.0,42.3,47.9,81.7,98.0,66.9,23823,0.19,0.15,2013,0.039,0.593,0.3727,0.4762,0.8152,0.98,0.6437,0.0131,0.0208,0.1515,Stable
90,University of Zurich,58.8,50.0,41.6,80.0,38.3,84.1,26583,0.07,0.19,2013,0.0399,0.5909,0.4568,0.4125,0.798,0.383,0.8288,0.0146,0.0069,0.1919,Stable
93,Ghent University,58.4,46.4,56.7,71.3,95.9,49.1,32166,0.34,0.09,2013,0.0412,0.5865,0.4175,0.5652,0.7101,0.959,0.4521,0.0176,0.0382,0.0909,Stable
94,Michigan State University,58.3,51.8,56.8,73.8,32.6,36.8,44750,0.16,0.15,2013,0.0416,0.5854,0.4765,0.5662,0.7354,0.326,0.3197,0.0245,0.0173,0.1515,Stable
96,University of California-Irvine,58.2,44.0,47.2,90.3,42.1,35.2,26614,0.16,0.16,2013,0.0425,0.5843,0.3913,0.4692,0.902,0.421,0.3025,0.0146,0.0173,0.1616,Stable
97,University of Maryland-College Park,57.9,44.9,51.4,83.9,32.1,40.4,31331,0.08,0.09,2013,0.043,0.5811,0.4011,0.5116,0.8374,0.321,0.3584,0.0172,0.0081,0.0909,Stable
99,Humboldt University of Berlin,57.5,55.4,58.7,59.5,52.9,57.5,29987,0.53,0.16,2013,0.0439,0.5767,0.5158,0.5854,0.5909,0.529,0.5425,0.0164,0.0601,0.1616,Stable
106,Uppsala University,56.6,48.6,63.9,58.2,44.1,56.3,25266,0.18,0.12,2013,0.047,0.5669,0.4415,0.638,0.5778,0.441,0.5296,0.0138,0.0197,0.1212,Stable
109,University of Helsinki,56.4,42.8,53.0,77.7,31.1,48.3,23505,0.15,0.06,2013,0.0484,0.5647,0.3781,0.5278,0.7747,0.311,0.4435,0.0129,0.0162,0.0606,Stable
111,University of Sheffield,56.2,49.5,46.2,71.0,41.5,68.1,23311,0.15,0.31,2013,0.0493,0.5626,0.4514,0.459,0.7071,0.415,0.6566,0.0128,0.0162,0.3131,Stable
115,Maastricht University,55.5,39.7,53.2,62.5,99.1,85.2,15626,0.19,0.48,2013,0.0511,0.555,0.3443,0.5298,0.6212,0.991,0.8407,0.0086,0.0208,0.4848,Stable
116,Aarhus University,55.3,35.7,54.6,71.6,69.7,66.4,23895,0.14,0.14,2013,0.0515,0.5528,0.3005,0.544,0.7131,0.697,0.6383,0.0131,0.015,0.1414,Stable
120,University of Nottingham,54.8,48.1,50.8,62.8,38.3,70.1,30144,0.15,0.27,2013,0.0533,0.5473,0.4361,0.5056,0.6242,0.383,0.6781,0.0165,0.0162,0.2727,Stable
121,University of Alberta,54.7,50.9,53.9,56.6,50.6,67.6,36299,0.22,0.23,2013,0.0537,0.5462,0.4667,0.5369,0.5616,0.506,0.6512,0.0199,0.0243,0.2323,Stable
125,Dartmouth College,54.4,47.5,35.9,87.0,38.6,31.5,6178,0.07,0.16,2013,0.0555,0.543,0.4295,0.3549,0.8687,0.386,0.2626,0.0034,0.0069,0.1616,Stable
127,Radboud University Nijmegen,54.0,35.7,54.3,73.3,41.7,53.4,17713,0.13,0.1,2013,0.0564,0.5386,0.3005,0.541,0.7303,0.417,0.4984,0.0097,0.0139,0.101,Stable
128,Free University of Berlin,53.7,53.1,56.5,51.5,32.8,60.9,33062,0.39,0.2,2013,0.0569,0.5354,0.4907,0.5632,0.5101,0.328,0.5791,0.0181,0.0439,0.202,Stable
132,University of Southampton,53.6,37.9,38.9,79.2,41.8,77.4,20925,0.14,0.29,2013,0.0587,0.5343,0.3246,0.3852,0.7899,0.418,0.7567,0.0115,0.015,0.2929,Stable
134,Indiana University,53.2,48.3,44.2,72.5,51.0,36.0,62468,0.14,0.13,2013,0.0596,0.5299,0.4383,0.4388,0.7222,0.51,0.3111,0.0342,0.015,0.1313,Stable
140,KTH Royal Institute of Technology,52.9,47.5,49.7,49.1,100.0,86.1,12062,0.15,0.21,2013,0.0622,0.5267,0.4295,0.4944,0.4859,1.0,0.8504,0.0066,0.0162,0.2121,Stable
142,University of Basel,52.8,37.1,23.2,87.8,64.2,89.8,12551,0.17,0.24,2013,0.0631,0.5256,0.3158,0.2265,0.8768,0.642,0.8902,0.0069,0.0185,0.2424,Stable
143,University of Leeds,52.8,41.5,48.6,65.8,41.3,66.6,27703,0.15,0.21,2013,0.0636,0.5256,0.3639,0.4833,0.6545,0.413,0.6405,0.0152,0.0162,0.2121,Stable
144,University of Freiburg,52.3,48.3,33.0,72.4,81.1,54.9,26467,0.31,0.16,2013,0.064,0.5201,0.4383,0.3256,0.7212,0.811,0.5145,0.0145,0.0347,0.1616,Stable
145,Lancaster University,52.1,37.7,40.9,73.2,31.8,76.2,11512,0.15,0.33,2013,0.0645,0.518,0.3224,0.4055,0.7293,0.318,0.7438,0.0063,0.0162,0.3333,Stable
146,Queen Mary University of London,52.1,33.1,30.0,85.4,42.7,87.0,14260,0.14,0.4,2013,0.0649,0.518,0.2721,0.2952,0.8525,0.427,0.8601,0.0078,0.015,0.404,Stable
150,Boston College,51.6,34.5,33.2,88.7,50.3,52.4,13216,0.17,0.19,2013,0.0667,0.5125,0.2874,0.3276,0.8859,0.503,0.4876,0.0072,0.0185,0.1919,Stable
151,Karlsruhe Institute of Technology,51.5,46.3,38.9,63.4,82.9,64.5,25294,0.25,0.16,2013,0.0672,0.5114,0.4164,0.3852,0.6303,0.829,0.6179,0.0139,0.0277,0.1616,Stable
153,University of Exeter,51.3,33.2,38.1,78.1,37.1,74.1,17755,0.19,0.28,2013,0.0681,0.5092,0.2732,0.3771,0.7788,0.371,0.7212,0.0097,0.0208,0.2828,Stable
158,Tel Aviv University,50.5,50.7,59.8,43.7,49.2,39.5,23977,0.24,0.04,2013,0.0703,0.5005,0.4645,0.5966,0.4313,0.492,0.3488,0.0131,0.0266,0.0404,Stable
