rank,name,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,number_students,student_staff_ratio,intl_students,year,rank_n,overall_score_n,teaching_score_n,research_score_n,citations_score_n,industry_income_score_n,international_outlook_score_n,number_students_n,student_staff_ratio_n,intl_students_n,trend_category
180,University of Delaware,43.8,26.4,37.2,66.7,98.0,29.8,19262,0.16,0.1,2012,0.0802,0.4276,0.1989,0.368,0.6636,0.98,0.2443,0.0106,0.0173,0.101,Declining
181,Goethe University Frankfurt,43.6,30.5,21.7,75.1,42.4,57.6,31861,0.09,0.15,2012,0.0806,0.4255,0.2437,0.2113,0.7485,0.424,0.5436,0.0175,0.0092,0.1515,Declining
184,Iowa State University,43.4,32.8,30.1,70.4,49.2,28.3,29991,0.17,0.11,2012,0.082,0.4233,0.2689,0.2963,0.701,0.492,0.2282,0.0164,0.0185,0.1111,Declining
200,University of Twente,41.4,32.9,30.4,54.4,76.8,56.2,6631,0.12,0.26,2012,0.0891,0.4015,0.2699,0.2993,0.5394,0.768,0.5285,0.0036,0.0127,0.2626,Declining
202,Bilkent University,43.7,27.9,22.3,60.8,29.4,48.5,23770,0.19,0.2,2012,0.09,0.4266,0.2153,0.2174,0.604,0.294,0.4456,0.013,0.0208,0.202,Declining
204,Colorado School of Mines,43.5,24.6,22.8,63.7,99.4,38.4,5287,0.18,0.12,2012,0.0909,0.4244,0.1792,0.2224,0.6333,0.994,0.3369,0.0029,0.0197,0.1212,Declining
205,Nagoya University,43.4,45.5,39.2,43.8,33.1,21.2,15529,0.08,0.1,2012,0.0914,0.4233,0.4077,0.3883,0.4323,0.331,0.1518,0.0085,0.0081,0.101,Declining
206,National Tsing Hua University,43.4,42.7,44.5,39.7,46.8,17.7,10221,0.14,0.05,2012,0.0918,0.4233,0.377,0.4419,0.3909,0.468,0.1141,0.0056,0.015,0.0505,Declining
208,Technion Israel Institute of Technology,43.2,38.7,45.0,34.0,33.6,48.9,13855,0.19,0.04,2012,0.0927,0.4211,0.3333,0.4469,0.3333,0.336,0.4499,0.0076,0.0208,0.0404,Declining
209,Tulane University,43.2,28.0,34.1,58.8,45.0,29.8,11381,0.08,0.08,2012,0.0931,0.4211,0.2164,0.3367,0.5838,0.45,0.2443,0.0062,0.0081,0.0808,Declining
211,Ume� University,43.0,20.8,29.2,59.4,26.3,52.0,16667,0.12,0.07,2012,0.094,0.4189,0.1377,0.2872,0.5899,0.263,0.4833,0.0091,0.0127,0.0707,Declining
212,University at Buffalo,43.0,44.3,35.6,42.0,40.9,49.2,25668,0.19,0.19,2012,0.0945,0.4189,0.3945,0.3519,0.4141,0.409,0.4532,0.0141,0.0208,0.1919,Declining
217,University of Georgia,42.6,44.4,36.4,37.3,27.7,30.6,33119,0.2,0.07,2012,0.0967,0.4146,0.3956,0.36,0.3667,0.277,0.253,0.0182,0.022,0.0707,Declining
219,University of Innsbruck,42.5,23.1,13.8,65.7,32.8,90.7,18209,0.17,0.39,2012,0.0976,0.4135,0.1628,0.1314,0.6535,0.328,0.8999,0.01,0.0185,0.3939,Declining
223,University of Strasbourg,42.2,26.7,17.3,70.3,32.1,70.4,46208,0.18,0.21,2012,0.0994,0.4102,0.2022,0.1668,0.7,0.321,0.6814,0.0253,0.0197,0.2121,Declining
228,Carleton University,41.9,17.0,24.2,61.6,44.5,58.6,25036,0.3,0.18,2012,0.1017,0.407,0.0962,0.2366,0.6121,0.445,0.5544,0.0137,0.0335,0.1818,Declining
231,Creighton University,41.7,43.6,10.5,55.7,24.2,25.0,7086,0.08,0.02,2012,0.103,0.4048,0.3869,0.0981,0.5525,0.242,0.1927,0.0039,0.0081,0.0202,Declining
232,Dalhousie University,41.7,25.5,30.7,43.0,72.5,64.8,15064,0.14,0.18,2012,0.1034,0.4048,0.1891,0.3023,0.4242,0.725,0.6211,0.0083,0.015,0.1818,Declining
233,Drexel University,41.6,36.9,12.2,59.4,29.9,37.8,20713,0.11,0.18,2012,0.1039,0.4037,0.3137,0.1153,0.5899,0.299,0.3305,0.0114,0.0116,0.1818,Declining
237,National Chiao Tung University,41.4,36.4,44.5,25.1,100.0,24.2,12646,0.17,0.05,2012,0.1057,0.4015,0.3082,0.4419,0.2434,1.0,0.1841,0.0069,0.0185,0.0505,Declining
240,Swedish University of Agricultural Sciences,41.2,28.9,22.2,49.8,100.0,43.5,3879,0.05,0.1,2012,0.107,0.3993,0.2262,0.2164,0.4929,1.0,0.3918,0.0021,0.0046,0.101,Declining
241,Tokyo Metropolitan University,41.1,19.0,10.3,84.3,27.6,17.8,9303,0.1,0.04,2012,0.1075,0.3983,0.118,0.0961,0.8414,0.276,0.1152,0.0051,0.0104,0.0404,Declining
245,University of Milan,40.9,37.1,24.3,51.3,35.0,34.3,58618,0.24,0.05,2012,0.1093,0.3961,0.3158,0.2376,0.5081,0.35,0.2928,0.0321,0.0266,0.0505,Declining
249,University of Trieste,40.7,16.7,12.9,76.9,31.3,45.5,18135,0.26,0.09,2012,0.1111,0.3939,0.0929,0.1223,0.7667,0.313,0.4133,0.0099,0.0289,0.0909,Declining
251,Bangor University,40.5,24.9,23.8,48.0,29.0,67.1,9567,0.2,0.22,2012,0.112,0.3917,0.1825,0.2326,0.4747,0.29,0.6459,0.0052,0.022,0.2222,Declining
253,Brunel University London,40.4,17.4,20.3,51.7,30.0,89.9,12613,0.18,0.38,2012,0.1129,0.3906,0.1005,0.1972,0.5121,0.3,0.8913,0.0069,0.0197,0.3838,Declining
255,Johannes Kepler University of Linz,40.3,18.4,11.1,62.8,73.4,56.6,19646,0.29,0.1,2012,0.1137,0.3896,0.1115,0.1041,0.6242,0.734,0.5328,0.0108,0.0324,0.101,Declining
256,Kyushu University,40.3,46.8,30.7,23.2,75.1,19.5,18925,0.07,0.08,2012,0.1142,0.3896,0.4219,0.3023,0.2242,0.751,0.1335,0.0104,0.0069,0.0808,Declining
258,National Sun Yat-Sen University,40.1,24.9,30.4,48.5,42.1,16.0,9336,0.2,0.04,2012,0.1151,0.3874,0.1825,0.2993,0.4798,0.421,0.0958,0.0051,0.022,0.0404,Declining
259,Norwegian University of Science and Technology,40.1,26.9,26.9,41.5,49.7,57.7,17381,0.14,0.09,2012,0.1155,0.3874,0.2044,0.2639,0.4091,0.497,0.5447,0.0095,0.015,0.0909,Declining
266,University of Graz,39.7,24.9,14.0,55.1,25.5,63.8,20584,0.27,0.12,2012,0.1187,0.383,0.1825,0.1335,0.5465,0.255,0.6103,0.0113,0.0301,0.1212,Declining
270,University of Texas at Dallas,39.5,23.6,36.7,44.2,31.1,35.9,16306,0.23,0.23,2012,0.1205,0.3808,0.1683,0.363,0.4364,0.311,0.31,0.0089,0.0254,0.2323,Declining
272,University of Tsukuba,39.4,37.2,26.2,41.4,32.0,27.2,15930,0.13,0.16,2012,0.1214,0.3798,0.3169,0.2568,0.4081,0.32,0.2164,0.0087,0.0139,0.1616,Declining
274,Victoria University of Wellington,39.3,16.5,21.5,51.1,25.8,89.0,17142,0.21,0.21,2012,0.1223,0.3787,0.0907,0.2093,0.5061,0.258,0.8816,0.0094,0.0231,0.2121,Declining
276,Wayne State University,39.2,34.7,16.4,55.2,43.2,24.6,23065,0.11,0.07,2012,0.1232,0.3776,0.2896,0.1577,0.5475,0.432,0.1884,0.0126,0.0116,0.0707,Declining
277,Aberystwyth University,39.1,19.8,15.5,56.6,35.5,63.8,9252,0.19,0.18,2012,0.1236,0.3765,0.1268,0.1486,0.5616,0.355,0.6103,0.0051,0.0208,0.1818,Declining
279,Hokkaido University,39.0,44.5,34.3,21.6,38.7,18.8,18162,0.08,0.09,2012,0.1245,0.3754,0.3967,0.3387,0.2081,0.387,0.1259,0.01,0.0081,0.0909,Declining
280,Hong Kong Baptist University,39.0,20.0,11.2,59.7,25.3,58.9,10441,0.11,0.25,2012,0.1249,0.3754,0.129,0.1052,0.5929,0.253,0.5576,0.0057,0.0116,0.2525,Declining
281,Istanbul Technical University,38.9,25.1,18.2,48.9,99.1,18.9,34550,0.16,0.05,2012,0.1254,0.3743,0.1847,0.1759,0.4838,0.991,0.127,0.0189,0.0173,0.0505,Declining
283,Middle East Technical University,38.8,37.0,28.9,35.1,43.2,23.5,25779,0.22,0.07,2012,0.1263,0.3732,0.3148,0.2841,0.3444,0.432,0.1765,0.0141,0.0243,0.0707,Declining
288,Technical University of Darmstadt,38.6,28.0,15.5,39.2,45.1,71.0,20300,0.54,0.18,2012,0.1285,0.3711,0.2164,0.1486,0.3859,0.451,0.6878,0.0111,0.0613,0.1818,Declining
289,Tokyo Medical and Dental University (TMDU),38.5,42.8,22.6,36.7,40.8,18.0,2872,0.03,0.07,2012,0.129,0.37,0.3781,0.2204,0.3606,0.408,0.1173,0.0016,0.0023,0.0707,Declining
290,UiT The Arctic University of Norway,38.5,24.4,14.4,53.0,32.8,63.5,10398,0.12,0.1,2012,0.1294,0.37,0.177,0.1375,0.5253,0.328,0.6071,0.0057,0.0127,0.101,Declining
292,University of Crete,38.4,13.1,12.6,66.7,33.2,42.6,14650,0.27,0.05,2012,0.1303,0.3689,0.0536,0.1193,0.6636,0.332,0.3821,0.008,0.0301,0.0505,Declining
293,University of Guelph,38.3,24.2,31.4,38.6,48.9,33.3,21643,0.28,0.04,2012,0.1308,0.3678,0.1749,0.3094,0.3798,0.489,0.282,0.0119,0.0312,0.0404,Declining
295,University of Kansas,38.2,33.2,20.1,43.0,27.6,23.5,23708,0.2,0.1,2012,0.1317,0.3667,0.2732,0.1951,0.4242,0.276,0.1765,0.013,0.022,0.101,Declining
300,University of Trento,38.0,21.9,20.0,51.5,51.0,49.7,16841,0.43,0.08,2012,0.1339,0.3645,0.1497,0.1941,0.5101,0.51,0.4586,0.0092,0.0486,0.0808,Declining
301,York University,37.9,19.9,27.7,41.2,41.7,57.7,48007,0.39,0.09,2012,0.1343,0.3634,0.1279,0.272,0.4061,0.417,0.5447,0.0263,0.0439,0.0909,Declining
304,Alexandria University,37.8,15.2,7.8,61.4,34.5,31.6,127431,0.23,0.01,2012,0.1357,0.3624,0.0765,0.0708,0.6101,0.345,0.2637,0.0698,0.0254,0.0101,Declining
307,Boazi�i University,37.7,24.5,19.7,45.7,34.7,36.2,11506,0.25,0.07,2012,0.137,0.3613,0.1781,0.1911,0.4515,0.347,0.3132,0.0063,0.0277,0.0707,Declining
313,Keele University,37.4,18.0,18.1,39.8,28.1,62.6,8397,0.16,0.2,2012,0.1397,0.358,0.1071,0.1749,0.3919,0.281,0.5974,0.0046,0.0173,0.202,Declining
314,Keio University,37.3,32.3,21.9,26.1,40.0,18.3,33751,0.12,0.05,2012,0.1402,0.3569,0.2634,0.2133,0.2535,0.4,0.1206,0.0185,0.0127,0.0505,Declining
316,Lehigh University,37.2,20.2,18.1,44.9,38.6,26.5,6300,0.11,0.15,2012,0.1411,0.3558,0.1311,0.1749,0.4434,0.386,0.2088,0.0035,0.0116,0.1515,Declining
318,National Taiwan University of Science and Technology (Taiwan Tech),37.1,24.3,37.0,19.4,42.9,15.6,7446,0.17,0.11,2012,0.142,0.3547,0.176,0.366,0.1859,0.429,0.0915,0.0041,0.0185,0.1111,Declining
326,University of Aveiro,36.8,17.0,15.9,40.9,34.7,48.4,10791,0.18,0.1,2012,0.1455,0.3515,0.0962,0.1527,0.403,0.347,0.4446,0.0059,0.0197,0.101,Declining
328,University of Eastern Finland,36.7,23.2,16.1,51.1,30.2,33.5,10798,0.17,0.06,2012,0.1464,0.3504,0.1639,0.1547,0.5061,0.302,0.2842,0.0059,0.0185,0.0606,Declining
329,University of Ferrara,36.7,15.8,14.1,59.3,34.3,37.1,18882,0.3,0.07,2012,0.1469,0.3504,0.0831,0.1345,0.5889,0.343,0.3229,0.0103,0.0335,0.0707,Declining
330,University of Hertfordshire,36.6,12.2,7.7,55.5,27.1,76.5,19665,0.19,0.27,2012,0.1473,0.3493,0.0437,0.0698,0.5505,0.271,0.747,0.0108,0.0208,0.2727,Declining
331,University of Houston,36.6,36.5,23.6,23.6,31.2,27.7,40325,0.44,0.09,2012,0.1478,0.3493,0.3093,0.2305,0.2283,0.312,0.2217,0.0221,0.0497,0.0909,Declining
335,University of Maryland-Baltimore County,36.4,17.6,14.5,52.8,29.9,18.6,13908,0.18,0.07,2012,0.1496,0.3471,0.1027,0.1385,0.5232,0.299,0.1238,0.0076,0.0197,0.0707,Declining
336,University of Modena and Reggio Emilia,36.4,14.5,15.7,50.8,27.9,26.8,19693,0.25,0.06,2012,0.15,0.3471,0.0689,0.1507,0.503,0.279,0.2121,0.0108,0.0277,0.0606,Declining
346,University of Waikato,35.9,13.3,13.9,47.8,24.5,87.0,10159,0.17,0.25,2012,0.1545,0.3417,0.0557,0.1325,0.4727,0.245,0.8601,0.0056,0.0185,0.2525,Declining
347,University of Warsaw,35.9,21.6,15.7,44.3,41.8,35.8,49292,0.14,0.07,2012,0.1549,0.3417,0.1464,0.1507,0.4374,0.418,0.3089,0.027,0.015,0.0707,Declining
363,Kansas State University,35.3,20.9,13.8,33.9,36.0,23.6,21379,0.15,0.1,2012,0.1621,0.3351,0.1388,0.1314,0.3323,0.36,0.1776,0.0117,0.0162,0.101,Declining
371,Massey University,34.9,17.4,17.2,24.5,41.3,77.8,19101,0.17,0.15,2012,0.1657,0.3308,0.1005,0.1658,0.2374,0.413,0.761,0.0105,0.0185,0.1515,Declining
373,National Central University,34.9,24.7,21.4,27.1,78.6,22.2,10915,0.1,0.06,2012,0.1666,0.3308,0.1803,0.2083,0.2636,0.786,0.1625,0.006,0.0104,0.0606,Declining
382,Polytechnic University of Valencia,34.5,19.6,9.8,45.3,36.6,23.6,33172,0.14,0.07,2012,0.1706,0.3264,0.1246,0.091,0.4475,0.366,0.1776,0.0182,0.015,0.0707,Declining
388,University of Bari Aldo Moro,34.3,23.1,17.4,35.1,30.6,30.5,51560,0.65,0.02,2012,0.1733,0.3243,0.1628,0.1678,0.3444,0.306,0.2519,0.0283,0.074,0.0202,Declining
393,University of Salento,34.1,26.5,19.1,27.2,73.1,24.4,19959,0.58,0.01,2012,0.1755,0.3221,0.2,0.185,0.2646,0.731,0.1862,0.0109,0.0659,0.0101,Declining
400,Waseda University,33.9,25.4,17.3,29.7,27.3,27.1,52316,0.17,0.08,2012,0.1787,0.3199,0.188,0.1668,0.2899,0.273,0.2153,0.0287,0.0185,0.0808,Declining
1,California Institute of Technology,95.5,96.3,99.4,99.7,95.6,59.8,2243,0.07,0.27,2013,0.0,0.9902,0.9628,0.997,0.997,0.956,0.5673,0.0012,0.0069,0.2727,Declining
6,Princeton University,92.7,89.5,99.4,99.8,79.5,54.5,7929,0.08,0.27,2013,0.0022,0.9597,0.8885,0.997,0.998,0.795,0.5102,0.0043,0.0081,0.2727,Declining
8,Imperial College London,90.6,88.0,90.9,93.0,87.5,91.4,15060,0.12,0.51,2013,0.0031,0.9369,0.8721,0.911,0.9293,0.875,0.9074,0.0083,0.0127,0.5152,Declining
13,University of California-Los Angeles,87.7,87.3,93.8,95.9,65.8,42.3,38206,0.1,0.15,2013,0.0054,0.9053,0.8645,0.9403,0.9586,0.658,0.3789,0.0209,0.0104,0.1515,Declining
18,Cornell University,83.3,77.0,92.1,91.8,39.5,53.8,21424,0.1,0.19,2013,0.0076,0.8575,0.7519,0.9232,0.9172,0.395,0.5027,0.0117,0.0104,0.1919,Declining
22,Carnegie Mellon University,81.5,71.8,87.0,95.5,55.9,51.4,11885,0.13,0.35,2013,0.0094,0.8379,0.6951,0.8716,0.9545,0.559,0.4769,0.0065,0.0139,0.3535,Declining
24,University of Washington,79.9,74.7,81.3,97.0,41.3,39.1,44020,0.12,0.13,2013,0.0103,0.8205,0.7268,0.814,0.9697,0.413,0.3445,0.0241,0.0127,0.1313,Declining
25,Georgia Institute of Technology,78.8,70.2,79.5,90.3,74.9,66.3,19967,0.2,0.26,2013,0.0107,0.8085,0.6776,0.7958,0.902,0.749,0.6372,0.0109,0.022,0.2626,Declining
26,University of Texas at Austin,78.8,75.5,80.7,91.0,57.9,42.1,49427,0.17,0.09,2013,0.0112,0.8085,0.7355,0.8079,0.9091,0.579,0.3767,0.0271,0.0185,0.0909,Declining
30,University of British Columbia,77.3,69.1,80.4,84.0,42.4,82.1,50152,0.18,0.25,2013,0.013,0.7922,0.6656,0.8049,0.8384,0.424,0.8073,0.0275,0.0197,0.2525,Declining
31,University of Wisconsin-Madison,76.9,76.1,80.1,88.2,54.8,29.8,39655,0.11,0.11,2013,0.0134,0.7878,0.7421,0.8018,0.8808,0.548,0.2443,0.0217,0.0116,0.1111,Declining
33,University of Illinois at Urbana-Champaign,75.8,74.2,84.9,80.8,59.9,36.0,42727,0.19,0.2,2013,0.0143,0.7758,0.7213,0.8504,0.8061,0.599,0.3111,0.0234,0.0208,0.202,Declining
34,McGill University,75.7,74.4,80.4,75.2,40.3,75.9,31326,0.14,0.23,2013,0.0148,0.7748,0.7235,0.8049,0.7495,0.403,0.7406,0.0172,0.015,0.2323,Declining
35,University of California-Santa Barbara,75.6,56.1,73.5,99.4,100.0,58.3,22020,0.27,0.11,2013,0.0152,0.7737,0.5235,0.7351,0.9939,1.0,0.5511,0.0121,0.0301,0.1111,Declining
37,Australian National University,75.4,68.6,83.5,73.5,39.6,90.0,14604,0.19,0.35,2013,0.0161,0.7715,0.6601,0.8362,0.7323,0.396,0.8924,0.008,0.0208,0.3535,Declining
43,University of North Carolina at Chapel Hill,72.4,70.4,69.3,90.1,40.0,32.9,26518,0.07,0.08,2013,0.0188,0.7388,0.6798,0.6926,0.9,0.4,0.2777,0.0145,0.0069,0.0808,Declining
44,University of California-Davis,71.8,67.9,71.6,82.7,52.5,51.7,35364,0.14,0.13,2013,0.0193,0.7323,0.6525,0.7159,0.8253,0.525,0.4801,0.0194,0.015,0.1313,Declining
45,Washington University in St Louis,71.8,66.0,62.8,95.2,57.9,44.3,12528,0.06,0.17,2013,0.0197,0.7323,0.6317,0.6269,0.9515,0.579,0.4004,0.0069,0.0058,0.1717,Declining
47,University of Minnesota,70.5,66.1,74.0,84.7,57.6,28.7,46825,0.18,0.13,2013,0.0206,0.7182,0.6328,0.7401,0.8455,0.576,0.2325,0.0257,0.0197,0.1313,Declining
70,University of G�ttingen,63.2,50.0,52.5,92.5,34.4,51.0,25581,0.26,0.12,2013,0.0309,0.6387,0.4568,0.5228,0.9242,0.344,0.4726,0.014,0.0289,0.1212,Declining
73,University of Massachusetts,62.9,57.1,62.6,77.8,52.8,31.7,56959,0.13,0.11,2013,0.0322,0.6355,0.5344,0.6249,0.7758,0.528,0.2648,0.0312,0.0139,0.1111,Declining
74,University of Bristol,62.5,50.1,51.7,85.4,38.7,71.9,17906,0.14,0.25,2013,0.0327,0.6311,0.4579,0.5147,0.8525,0.387,0.6975,0.0098,0.015,0.2525,Declining
75,Rice University,62.0,49.5,39.3,100.0,36.5,59.0,6333,0.09,0.26,2013,0.0331,0.6257,0.4514,0.3893,1.0,0.365,0.5587,0.0035,0.0092,0.2626,Declining
80,Durham University,60.7,42.3,44.5,93.3,34.3,77.7,15489,0.16,0.24,2013,0.0354,0.6115,0.3727,0.4419,0.9323,0.343,0.76,0.0085,0.0173,0.2424,Declining
82,Lund University,60.3,43.6,61.3,77.1,34.2,64.4,28251,0.12,0.15,2013,0.0363,0.6072,0.3869,0.6117,0.7687,0.342,0.6168,0.0155,0.0127,0.1515,Declining
87,Tufts University,59.1,52.6,36.4,94.8,39.4,39.6,10410,0.1,0.14,2013,0.0385,0.5941,0.4852,0.36,0.9475,0.394,0.3498,0.0057,0.0104,0.1414,Declining
91,University of Colorado Boulder,58.7,42.3,44.4,97.1,53.4,34.7,29325,0.16,0.08,2013,0.0403,0.5898,0.3727,0.4408,0.9707,0.534,0.2971,0.0161,0.0173,0.0808,Declining
95,University of Notre Dame,58.3,48.3,39.6,93.5,29.8,41.6,11829,0.14,0.1,2013,0.0421,0.5854,0.4383,0.3923,0.9343,0.298,0.3714,0.0065,0.015,0.101,Declining
98,University of Arizona,57.7,47.0,53.7,76.9,83.9,31.3,36429,0.13,0.08,2013,0.0434,0.5789,0.424,0.5349,0.7667,0.839,0.2605,0.02,0.0139,0.0808,Declining
102,University of Rochester,57.2,46.0,37.8,92.3,39.6,45.9,9390,0.04,0.26,2013,0.0452,0.5734,0.4131,0.3741,0.9222,0.396,0.4177,0.0051,0.0035,0.2626,Declining
103,University of York,57.1,41.9,43.9,83.4,38.4,71.9,23882,0.17,0.2,2013,0.0457,0.5724,0.3683,0.4358,0.8323,0.384,0.6975,0.0131,0.0185,0.202,Declining
104,Case Western Reserve University,56.9,56.5,42.0,80.4,52.6,34.2,9259,0.06,0.17,2013,0.0461,0.5702,0.5279,0.4166,0.802,0.526,0.2917,0.0051,0.0058,0.1717,Declining
107,Vanderbilt University,56.6,51.5,40.9,85.0,53.0,27.5,12161,0.04,0.1,2013,0.0475,0.5669,0.4732,0.4055,0.8485,0.53,0.2196,0.0067,0.0035,0.101,Declining
108,University of St Andrews,56.5,43.2,43.8,76.6,38.9,86.3,8338,0.13,0.47,2013,0.0479,0.5658,0.3825,0.4348,0.7636,0.389,0.8525,0.0046,0.0139,0.4747,Declining
110,Trinity College Dublin,56.2,41.9,33.5,88.1,32.8,84.5,15521,0.18,0.25,2013,0.0488,0.5626,0.3683,0.3306,0.8798,0.328,0.8332,0.0085,0.0197,0.2525,Declining
112,University of Sussex,56.2,34.9,39.5,91.1,32.1,76.7,12001,0.17,0.35,2013,0.0497,0.5626,0.2918,0.3913,0.9101,0.321,0.7492,0.0066,0.0185,0.3535,Declining
113,University of Cape Town,55.8,34.7,45.5,79.7,87.3,75.1,20040,0.12,0.18,2013,0.0502,0.5582,0.2896,0.452,0.7949,0.873,0.732,0.011,0.0127,0.1818,Declining
114,Eindhoven University of Technology,55.6,44.1,51.8,63.8,100.0,69.8,8176,0.16,0.14,2013,0.0506,0.556,0.3923,0.5157,0.6343,1.0,0.6749,0.0045,0.0173,0.1414,Declining
117,Stockholm University,55.2,31.3,43.8,93.0,32.0,52.2,31715,0.24,0.08,2013,0.0519,0.5517,0.2525,0.4348,0.9293,0.32,0.4855,0.0174,0.0266,0.0808,Declining
119,Royal Holloway-University of London,54.9,30.5,27.7,99.0,31.9,92.5,8747,0.16,0.37,2013,0.0528,0.5484,0.2437,0.272,0.9899,0.319,0.9193,0.0048,0.0173,0.3737,Declining
122,University of California-Santa Cruz,54.5,32.1,39.6,99.9,51.6,32.5,17404,0.23,0.01,2013,0.0542,0.5441,0.2612,0.3923,0.999,0.516,0.2734,0.0095,0.0254,0.0101,Declining
123,University of Florida,54.5,52.0,62.9,56.0,51.5,31.2,50095,0.19,0.09,2013,0.0546,0.5441,0.4787,0.6279,0.5556,0.515,0.2594,0.0275,0.0208,0.0909,Declining
129,Tokyo Institute of Technology,53.7,58.0,56.1,52.0,65.3,29.6,9586,0.07,0.13,2013,0.0573,0.5354,0.5443,0.5592,0.5152,0.653,0.2422,0.0053,0.0069,0.1313,Declining
131,University of Lausanne,53.6,33.0,44.8,76.2,45.8,82.7,11964,0.13,0.22,2013,0.0582,0.5343,0.271,0.4449,0.7596,0.458,0.8138,0.0066,0.0139,0.2222,Declining
133,University of Geneva,53.5,36.2,42.5,73.1,32.4,95.3,15668,0.15,0.39,2013,0.0591,0.5332,0.306,0.4216,0.7283,0.324,0.9494,0.0086,0.0162,0.3939,Declining
136,University of Utah,53.2,43.3,41.3,81.0,63.3,25.2,25674,0.17,0.09,2013,0.0605,0.5299,0.3836,0.4095,0.8081,0.633,0.1948,0.0141,0.0185,0.0909,Declining
137,Hebrew University of Jerusalem,53.1,48.8,55.8,57.0,33.6,50.3,17612,0.11,0.05,2013,0.0609,0.5288,0.4437,0.5561,0.5657,0.336,0.465,0.0097,0.0116,0.0505,Declining
138,Tohoku University,53.1,57.7,55.6,48.9,80.7,32.0,17200,0.05,0.07,2013,0.0614,0.5288,0.541,0.5541,0.4838,0.807,0.268,0.0094,0.0046,0.0707,Declining
147,Osaka University,52.0,59.5,55.7,46.4,69.6,23.6,23144,0.08,0.09,2013,0.0654,0.5169,0.5607,0.5551,0.4586,0.696,0.1776,0.0127,0.0081,0.0909,Declining
149,Technical University of Denmark,51.7,37.9,30.0,76.9,98.7,77.0,9990,0.05,0.18,2013,0.0663,0.5136,0.3246,0.2952,0.7667,0.987,0.7524,0.0055,0.0046,0.1818,Declining
155,University of California-Riverside,51.1,29.1,32.5,90.3,33.5,62.8,20626,0.22,0.12,2013,0.069,0.5071,0.2284,0.3205,0.902,0.335,0.5996,0.0113,0.0243,0.1212,Declining
156,Texas A&M University,50.9,46.4,58.3,49.3,45.5,47.2,50657,0.21,0.09,2013,0.0694,0.5049,0.4175,0.5814,0.4879,0.455,0.4316,0.0278,0.0231,0.0909,Declining
162,Stony Brook University,50.2,38.8,29.9,82.9,31.6,52.8,21908,0.11,0.24,2013,0.0721,0.4973,0.3344,0.2942,0.8273,0.316,0.4919,0.012,0.0116,0.2424,Declining
165,University of Delaware,49.7,30.0,41.6,76.6,97.7,37.3,19262,0.16,0.1,2013,0.0734,0.4918,0.2383,0.4125,0.7636,0.977,0.3251,0.0106,0.0173,0.101,Declining
167,University of Texas at Dallas,49.5,32.6,32.2,85.2,40.0,46.8,16306,0.23,0.23,2013,0.0743,0.4897,0.2667,0.3175,0.8505,0.4,0.4273,0.0089,0.0254,0.2323,Declining
169,University of Iowa,49.3,49.0,40.9,65.7,49.5,26.4,27526,0.12,0.11,2013,0.0752,0.4875,0.4459,0.4055,0.6535,0.495,0.2078,0.0151,0.0127,0.1111,Declining
170,�cole Normale Sup�rieure de Lyon,49.2,40.8,25.9,79.6,28.9,61.0,2218,0.08,0.14,2013,0.0757,0.4864,0.3563,0.2538,0.7939,0.289,0.5802,0.0012,0.0081,0.1414,Declining
175,Rensselaer Polytechnic Institute,48.9,36.2,40.2,73.0,66.8,32.9,6671,0.15,0.16,2013,0.0779,0.4831,0.306,0.3984,0.7273,0.668,0.2777,0.0037,0.0162,0.1616,Declining
178,University of East Anglia,48.8,29.6,27.7,85.5,30.7,68.9,14992,0.15,0.28,2013,0.0793,0.482,0.2339,0.272,0.8535,0.307,0.6652,0.0082,0.0162,0.2828,Declining
184,Colorado School of Mines,48.0,24.9,22.5,94.3,66.0,51.2,5287,0.18,0.12,2013,0.082,0.4733,0.1825,0.2194,0.9424,0.66,0.4747,0.0029,0.0197,0.1212,Declining
186,William & Mary,48.0,41.3,22.6,87.1,29.9,25.8,7867,0.12,0.07,2013,0.0828,0.4733,0.3617,0.2204,0.8697,0.299,0.2013,0.0043,0.0127,0.0707,Declining
187,University College Dublin,47.9,31.1,31.8,74.9,35.3,76.5,22193,0.24,0.23,2013,0.0833,0.4723,0.2503,0.3134,0.7465,0.353,0.747,0.0122,0.0266,0.2323,Declining
188,University of Twente,47.9,35.8,46.4,55.6,79.7,61.5,6631,0.12,0.26,2013,0.0837,0.4723,0.3016,0.4611,0.5515,0.797,0.5856,0.0036,0.0127,0.2626,Declining
191,Wake Forest University,47.3,37.5,22.4,89.1,48.0,19.0,7326,0.05,0.05,2013,0.0851,0.4657,0.3202,0.2184,0.8899,0.48,0.1281,0.004,0.0046,0.0505,Declining
193,Iowa State University,46.9,35.7,34.3,74.9,44.0,30.5,29991,0.17,0.11,2013,0.086,0.4614,0.3005,0.3387,0.7465,0.44,0.2519,0.0164,0.0185,0.1111,Declining
194,Technion Israel Institute of Technology,46.9,44.8,50.2,44.0,40.8,55.9,13855,0.19,0.04,2013,0.0864,0.4614,0.4,0.4995,0.4343,0.408,0.5253,0.0076,0.0208,0.0404,Declining
197,University of Victoria,46.7,20.2,33.7,82.7,30.6,65.9,17581,0.21,0.11,2013,0.0878,0.4592,0.1311,0.3327,0.8253,0.306,0.6329,0.0096,0.0231,0.1111,Declining
